id: 14887994337, domain: tu.duowan.com, sign: fb00017627d0f8886ad2bb6c8d878acb,ret: 
id: 1437567316587, domain: tu.duowan.com, sign: f0cd51ed27889e1dbaa34b820b3460dd,ret: 
id: 1437573617394, domain: tu.duowan.com, sign: 6cdce71bd18c1c4d267c45f3c173a205,ret: 
id: 1437578267606, domain: tu.duowan.com, sign: 7617a9f35aff0d27ea162f56d496fbc8,ret: 
id: 1437718318488, domain: tu.duowan.com, sign: fa48fa9ff8fbc7ccb7c8e06f8bc2a63b,ret: 
id: 1437782193371, domain: tu.duowan.com, sign: 6154ac66d4f0c44de58acd4ea953896f,ret: 
id: 1437904115551, domain: tu.duowan.com, sign: bbd531325fa8e9e571fe55703c4db502,ret: 
id: 1437930137499, domain: tu.duowan.com, sign: 6e506576b659f5fcf438b3f742e2aa50,ret: 
id: 1437994550754, domain: tu.duowan.com, sign: 5889c98de4c4742243d5da33429cd9b7,ret: 
id: 1438060983209, domain: tu.duowan.com, sign: d8cf3a58f577fd46a93fe867abbd1b3f,ret: 
id: 1438064987781, domain: tu.duowan.com, sign: aca7b238c46d94f7d04f4fca5f6e6214,ret: 
id: 1438088385696, domain: tu.duowan.com, sign: 09626cd8065e9dbbc2a8d8485e811830,ret: 
id: 1438167300649, domain: tu.duowan.com, sign: 50154b8a9f1fcea10015afe8a2bdad08,ret: 
id: 1438174191838, domain: tu.duowan.com, sign: 05086dff17eb99e66b878376d1b0544d,ret: 
id: 1438178575848, domain: tu.duowan.com, sign: 27b7a10281d33c5d3ee5f516914342ab,ret: 
id: 1438232493272, domain: tu.duowan.com, sign: cbaf64456fe75f826e79b5e9f6fdfa1d,ret: 
id: 1438245092644, domain: tu.duowan.com, sign: 99179d88c3a56f11a6a6f4cd3de11955,ret: 
id: 1438256653661, domain: tu.duowan.com, sign: cca9dcfcff788a962afe108fee54f9b4,ret: 
id: 1438316446591, domain: tu.duowan.com, sign: 3c2e7eccb6591fbb239cdd3c9130b6a5,ret: 
id: 1438317586184, domain: tu.duowan.com, sign: 4c8eb14e2cd499c452e648085f7c1872,ret: 
id: 1438554815831, domain: tu.duowan.com, sign: 52dec319cbf874300a870619e3c16df1,ret: 
id: 1438592855178, domain: tu.duowan.com, sign: 078fb19a610f20e59e6d7e9f67341ce8,ret: 
id: 1438614987797, domain: tu.duowan.com, sign: dce8f7dea3afe2b9660111e36b6e546f,ret: 
id: 1438628359347, domain: tu.duowan.com, sign: b08808144f6e4b0cc392529d6f1003b4,ret: 
id: 1438666424333, domain: tu.duowan.com, sign: 72654108a80e7c5480ea36fd4e106253,ret: 
id: 1438671324491, domain: tu.duowan.com, sign: 5742fad7c6849397598c6391ba14be3f,ret: 
id: 1438693928671, domain: tu.duowan.com, sign: 31d19f2a557a0a22bec59859b2946ee5,ret: 
id: 1438780593943, domain: tu.duowan.com, sign: 4f70bb43ee2b08722d84a240f970ea8d,ret: 
id: 1438877265939, domain: tu.duowan.com, sign: af14e3155b07e68a6dabbe5e19a278c5,ret: 
id: 1438945698592, domain: tu.duowan.com, sign: 8f6c6f23d9f0bdffe7266845e2b37ae0,ret: 
id: 1439186230835, domain: tu.duowan.com, sign: c243550f0be44d0d9caf93a7553dbe6e,ret: 
id: 1439195339182, domain: tu.duowan.com, sign: 606c598da20319b7dcf226279a94c8d3,ret: 
id: 1439201053359, domain: tu.duowan.com, sign: f3791f7ce6305512b7b423a0627867b7,ret: 
id: 1439240507338, domain: tu.duowan.com, sign: de9a70480421e271bea5aa977ef34f9b,ret: 
id: 1439279901859, domain: tu.duowan.com, sign: f929deb7ab3f6dede6f971c3d8579194,ret: 
id: 1439300371727, domain: tu.duowan.com, sign: 4f6aaf299b2eddb171d2e99257e3bcb6,ret: 
id: 1439308401998, domain: tu.duowan.com, sign: 22bf6edff38c772db5048fa20bc12460,ret: 
id: 1439378937955, domain: tu.duowan.com, sign: f3b5c81f846281a2df24dd8cc3a6e9e1,ret: 
id: 1439386248100, domain: tu.duowan.com, sign: 30e523dbf858dc1ed17966b565e38359,ret: 
id: 1439425411421, domain: tu.duowan.com, sign: 48a4cb8d0232aed4ae6701593b4d908e,ret: 
id: 1439437083854, domain: tu.duowan.com, sign: a12b8b7a57c5750d37536bb68f7b1712,ret: 
id: 1439440597714, domain: tu.duowan.com, sign: f97c5d7d05eae645b43b66f6010eec84,ret: 
id: 1439524581496, domain: tu.duowan.com, sign: d4a45f189e3a16870531a2710f8b12fc,ret: 
id: 1439548399497, domain: tu.duowan.com, sign: e1808987b95527cbfc6bbf880c11b30c,ret: 
id: 1439619258673, domain: tu.duowan.com, sign: 659572d72f49fcd1ee74a6a9197329ee,ret: 
id: 1439624995349, domain: tu.duowan.com, sign: 9d2bbec12bb638473ee3ab54fca694b3,ret: 
id: 1439760051702, domain: tu.duowan.com, sign: bce267641159bbf22afec531585c5d2d,ret: 
id: 1439885637294, domain: tu.duowan.com, sign: 35e7e2a7e50651ae8c6eec7bf0181a58,ret: 
id: 1439889253795, domain: tu.duowan.com, sign: 6cc071e414431d1807a4f0e21fc05395,ret: 
id: 1439892244561, domain: tu.duowan.com, sign: 17979d3434b6fcf338e7526a0727b81d,ret: 
id: 1439895096923, domain: tu.duowan.com, sign: f13d97141e250a41f93c105f3d63d4ba,ret: 
id: 1439918583495, domain: tu.duowan.com, sign: da4e08570d10ab140e20bb87d87392c7,ret: 
id: 1439923456511, domain: tu.duowan.com, sign: efd1bbf23d7a040bfe06b7cf411821ce,ret: 
id: 1439990755103, domain: tu.duowan.com, sign: 94b04415c7756309e31f8902aa185757,ret: 
id: 1439993766263, domain: tu.duowan.com, sign: 1631ce2d05b36e1f05716b3bbae9b901,ret: 
id: 1440037902506, domain: tu.duowan.com, sign: cacf47d0cb32ffbfa2554083d15603d9,ret: 
id: 1440040005933, domain: tu.duowan.com, sign: 5cf1447b41645f55a0dd93f2b2ee7693,ret: 
id: 1440115309388, domain: tu.duowan.com, sign: f20cf1c94f9a5f9ee1839d42b4b7bde7,ret: 
id: 1440158148706, domain: tu.duowan.com, sign: dd2efa80ae8554dbc073d10b54f4637f,ret: 
id: 1440176566128, domain: tu.duowan.com, sign: ecc78cff7f5e4f939b3cf73511d34118,ret: 
id: 1440229493613, domain: tu.duowan.com, sign: 561b421244b6c7ea46d94e870b7810f2,ret: 
id: 1440232945172, domain: tu.duowan.com, sign: acfdde4041b7798110d3734f2d709b2c,ret: 
id: 1440423852485, domain: tu.duowan.com, sign: 6773107a2e3345576ea4c1e9028b4f65,ret: 
id: 1440465220464, domain: tu.duowan.com, sign: 5cab4c20996238ed82f668265e8f0738,ret: 
id: 1440486078617, domain: tu.duowan.com, sign: bc236aee4621563d744b9a07223b0147,ret: 
id: 1440487549883, domain: tu.duowan.com, sign: 411b23a361f03194d41956250c91e512,ret: 
id: 1440574637292, domain: tu.duowan.com, sign: 519c20dd36712e0bcf69fdf412f177bd,ret: 
id: 1440661035411, domain: tu.duowan.com, sign: 877a14eec4fd236bb4ea8ba57bd23d61,ret: 
id: 1440705730574, domain: tu.duowan.com, sign: 9caeec892f88d9d10e30a2a003b21c74,ret: 
id: 1440711703419, domain: tu.duowan.com, sign: f205ba5305f153b3b34f9f07cd4886ad,ret: 
id: 1440724945535, domain: tu.duowan.com, sign: f885151af58f3458b11f832e1d677dc8,ret: 
id: 1440752631129, domain: tu.duowan.com, sign: d28bc31352aaae36ac5804e5618b46e7,ret: 
id: 1440762353836, domain: tu.duowan.com, sign: 81c3caf8f53fd83cfa150f0b670882b9,ret: 
id: 1440905796912, domain: tu.duowan.com, sign: 85a1d47e8e324e216210df76f1640e77,ret: 
id: 1441024140661, domain: tu.duowan.com, sign: 12523fea8af1f5740f00e16c4be510ff,ret: 
id: 1441029252758, domain: tu.duowan.com, sign: 727d946e8302bfcad31383be0425028d,ret: 
id: 1441081173366, domain: tu.duowan.com, sign: ea6afb7f7d2c605334e607d51137df65,ret: 
id: 1441109301634, domain: tu.duowan.com, sign: d85ce1ff78a247244beec7fff715e47c,ret: 
id: 1441119574527, domain: tu.duowan.com, sign: 7d2775a776d6e9064e4b86957bb649f5,ret: 
id: 1441250438299, domain: tu.duowan.com, sign: 5118074be4e525e60a61621a249c3e6d,ret: 
id: 1441263812449, domain: tu.duowan.com, sign: ba1f6654d90e082dc622927390b85e0e,ret: 
id: 1441308953316, domain: tu.duowan.com, sign: 5d7300615aabe42e582bdffe918de26f,ret: 
id: 1441309238248, domain: tu.duowan.com, sign: 03bd8219e872ed5e585ef4e3c979f945,ret: 
id: 1441554718165, domain: tu.duowan.com, sign: 5c634b81f981cf3f4cbb8ec666baf0ac,ret: 
id: 1441704525543, domain: tu.duowan.com, sign: 66b7c405638ec025a63233be26bbaa4e,ret: 
id: 1441726207576, domain: tu.duowan.com, sign: 36dda4595ae1b3aeb01155463ce63e3c,ret: 
id: 1441763927727, domain: tu.duowan.com, sign: 7a6f6bd8fa65f30bfd3e2f1b1fb839ce,ret: 
id: 1441818308110, domain: tu.duowan.com, sign: 95f5b67032cfff77728cdfa57cf919b7,ret: 
id: 1441901327277, domain: tu.duowan.com, sign: 1546f07b41b9386b2ae75580191d60e1,ret: 
id: 1441904052795, domain: tu.duowan.com, sign: 102e535ceb2008f8585f48c48eb63bd7,ret: 
id: 1441931473286, domain: tu.duowan.com, sign: 051b8e7efd45eed84a3093eafc104e69,ret: 
id: 1441954466674, domain: tu.duowan.com, sign: 2707d1222b0ad5319ce9ac9894976516,ret: 
id: 1442060490922, domain: tu.duowan.com, sign: c20d3114c46f077a61e07ba0b39e733c,ret: 
id: 1442136035666, domain: tu.duowan.com, sign: 135587792d47a83f4ab7a46091b52ca1,ret: 
id: 1442138995777, domain: tu.duowan.com, sign: 0f18fbcce41065502a3cd185bdbb7082,ret: 
id: 1442239356208, domain: tu.duowan.com, sign: 54daca561c113b289aa5580e1e3d52c2,ret: 
id: 1442397706532, domain: tu.duowan.com, sign: ce1167d2044230c6522b8463e1600dca,ret: 
id: 1442487062180, domain: tu.duowan.com, sign: f17a09e010a7db411eb6d57d78b3745c,ret: 
id: 1442534835231, domain: tu.duowan.com, sign: 86953114a2969f51c9d5a1ea4bc66fba,ret: 
id: 1442676784234, domain: tu.duowan.com, sign: 88f82adba74fdfacedcfba894f945a76,ret: 
id: 1442733972451, domain: tu.duowan.com, sign: 6fac1a9d6cc9457b3981914766a012ad,ret: 
id: 1442771122528, domain: tu.duowan.com, sign: 076375a909b93f67739ef291eb977bbe,ret: 
id: 1442817959650, domain: tu.duowan.com, sign: c8092b4dda4ce2f7867ac8e8c66a7b4e,ret: 
id: 1442822420169, domain: tu.duowan.com, sign: 1ee31298602c5f13cac127297648117d,ret: 
id: 1442840812494, domain: tu.duowan.com, sign: 8cc5f934924831f97ee1ec47232f55f7,ret: 
id: 1442910534991, domain: tu.duowan.com, sign: 34c5701a45bca48ca137d32b5b9cf802,ret: 
id: 1442936693482, domain: tu.duowan.com, sign: 3c80b667c6e481ab01b257c40f7fe24f,ret: 
id: 1443000857100, domain: tu.duowan.com, sign: 73c5918b09846f1209a5ad6a884ead62,ret: 
id: 1443068647978, domain: tu.duowan.com, sign: 8e9307560ae4f518605f88e338b0efeb,ret: 
id: 1443209407977, domain: tu.duowan.com, sign: d9bc9c597d6da1cfc17b0d9177661a9e,ret: 
id: 1443268779159, domain: tu.duowan.com, sign: a5f0ac92280c70dfdb19bbdcb825feb7,ret: 
id: 1443442037609, domain: tu.duowan.com, sign: 601a98fb8f7eb9ff56bad5f95b1703ec,ret: 
id: 1443531014440, domain: tu.duowan.com, sign: e9a21a5a1f88912e25e5febb4b3b5a03,ret: 
id: 1443541350956, domain: tu.duowan.com, sign: f081f6c0852c2ea378ce6046c43083cf,ret: 
id: 1443590155176, domain: tu.duowan.com, sign: 74ee49f800bf90195cea2d72e1f46750,ret: 
id: 1443602488314, domain: tu.duowan.com, sign: a8c27fbc01146952180ce28b0fc6324c,ret: 
id: 1443614078664, domain: tu.duowan.com, sign: 440c8efff159db1e260cdd1339f93be1,ret: 
id: 1443637636230, domain: tu.duowan.com, sign: cb7b005feb4b6bca0bc07628d13ea940,ret: 
id: 1443671558794, domain: tu.duowan.com, sign: b7e7d8e3ffc00126257420463d22a0ee,ret: 
id: 1443676606747, domain: tu.duowan.com, sign: b8462b6f846ed6f36e3b4b85b04bf4b2,ret: 
id: 1443693471487, domain: tu.duowan.com, sign: e7a7bf36479e6c3d222e4402ffae08c0,ret: 
id: 1443698034874, domain: tu.duowan.com, sign: f109efc07609b8061459d71ce758bc4e,ret: 
id: 1443703594491, domain: tu.duowan.com, sign: dec2ccbd363c3ef0b6b17d46e3642f6b,ret: 
id: 1443837876351, domain: tu.duowan.com, sign: 6e2d19a050f50913cea19a368650ea35,ret: 
id: 1444050902722, domain: tu.duowan.com, sign: 84c633e9da5e47ad43bf9e6a0c82f2cd,ret: 
id: 1444099759650, domain: tu.duowan.com, sign: fa0a48e062caa98f602f6a2657234d63,ret: 
id: 1444296946750, domain: tu.duowan.com, sign: 50cfb1183e4ab3581748b81eefa9f33a,ret: 
id: 1444388040125, domain: tu.duowan.com, sign: 3eea728207ccc934ef16572c17639316,ret: 
id: 1444391600465, domain: tu.duowan.com, sign: b8461cb9bce0ad2e2ff4ff813ac6128c,ret: 
id: 1444404727655, domain: tu.duowan.com, sign: 3d273b1280d2e1978a43eb957e87a26d,ret: 
id: 1444410637193, domain: tu.duowan.com, sign: 78294abee21d23bb7517d23a4dff20e2,ret: 
id: 1444510864239, domain: tu.duowan.com, sign: 75f18ee49ce56d20a464ee497800b0c1,ret: 
id: 1444637261352, domain: tu.duowan.com, sign: 1691338c073a4a2fb911baa40fffef31,ret: 
id: 1444808761263, domain: tu.duowan.com, sign: b01f87c63c411345de52381a30c62b4e,ret: 
id: 1444848727554, domain: tu.duowan.com, sign: b924c1f574b153a104d118da472918d5,ret: 
id: 1444879332886, domain: tu.duowan.com, sign: 8dc1881c06c3e4b25986ac4de8937823,ret: 
id: 1444912259176, domain: tu.duowan.com, sign: cfb68bc46fe633f8dd07369614a237a6,ret: 
id: 1444990888454, domain: tu.duowan.com, sign: 2160b1d8fc64f2f32c831289cfaab2b4,ret: 
id: 1445097728131, domain: tu.duowan.com, sign: f13b9aba03150c55c8cf221794f84a23,ret: 
id: 1445155165502, domain: tu.duowan.com, sign: b3d102f32e55d2d70de1c14b63c76f2d,ret: 
id: 1445159564418, domain: tu.duowan.com, sign: c842bb21ba0a6506bfa40f53c5c494ab,ret: 
id: 1445160429948, domain: tu.duowan.com, sign: 20474b6f5f434591fd2c1ee7341b5ba0,ret: 
id: 1445163732600, domain: tu.duowan.com, sign: 5d88c114773299d7f06dca42684cdd3d,ret: 
id: 1445214239194, domain: tu.duowan.com, sign: 4ae317b29ad18d61d72d3ab87cf823c2,ret: 
id: 1445263546451, domain: tu.duowan.com, sign: b24c3e7025914ace603407842d8c853e,ret: 
id: 1445276580414, domain: tu.duowan.com, sign: 832025160c841f2bb4ef80bb8f5ceae3,ret: 
id: 1445422322459, domain: tu.duowan.com, sign: 2586da5810ced4c222acb1378fb6db17,ret: 
id: 1445448649686, domain: tu.duowan.com, sign: 010e6638b90fd908cc838b9b0c54da97,ret: 
id: 1445523089992, domain: tu.duowan.com, sign: eeae2bfada81d25c44e42028e2836aa9,ret: 
id: 1445546390162, domain: tu.duowan.com, sign: a784d0f29ddaafecba47bbae86e30644,ret: 
id: 1445595569265, domain: tu.duowan.com, sign: 5fed5739cadad7ea365a3702b26afb6c,ret: 
id: 1445659089100, domain: tu.duowan.com, sign: 8ab36cfc5e4b6c985228bee310076340,ret: 
id: 1445676607549, domain: tu.duowan.com, sign: fc279491b1a17e946f54f1def2285cd2,ret: 
id: 1445841809181, domain: tu.duowan.com, sign: e3ca4568d91ce7d57eb5c6dfeff2b302,ret: 
id: 1445944690984, domain: tu.duowan.com, sign: b77fd7f6e786b9d5b0b0102e70ff7f41,ret: 
id: 1445970866971, domain: tu.duowan.com, sign: 2ea9f3819be26b73acf895846c24780f,ret: 
id: 1446007361966, domain: tu.duowan.com, sign: 4b3e8264d8300823a62025521bdf53d1,ret: 
id: 1446035449269, domain: tu.duowan.com, sign: ee9800560c21efe5851c894f4823e6e4,ret: 
id: 1446037598245, domain: tu.duowan.com, sign: edf8eedce28f62be945de93a0701e9e7,ret: 
id: 1446073057438, domain: tu.duowan.com, sign: b7e3e00dc69b8456391256c432747918,ret: 
id: 1446091656849, domain: tu.duowan.com, sign: d1b3ae3e5c48c91331e6391d25f4fad5,ret: 
id: 1446169358593, domain: tu.duowan.com, sign: aa3a966e5b9e68bc0a134c91d8ed8817,ret: 
id: 1446189529616, domain: tu.duowan.com, sign: 553ac515b29fbc7bccbbd84afeda3f92,ret: 
id: 1446256406750, domain: tu.duowan.com, sign: f67f8f90dd2837da61c86f99072dd69a,ret: 
id: 1446428448207, domain: tu.duowan.com, sign: 31dc0635b1dc9d0022393c28938ba032,ret: 
id: 1446438272776, domain: tu.duowan.com, sign: dcc5988a31ba1565742c0387ca1492c4,ret: 
id: 1446468220631, domain: tu.duowan.com, sign: 5b6c407ddbf91992c4afab9e28fb2f29,ret: 
id: 1446474805471, domain: tu.duowan.com, sign: b19e9f71df4189678909a36c3a6363cf,ret: 
id: 1446540981785, domain: tu.duowan.com, sign: b9fc83987efbf32f797a70792423ed75,ret: 
id: 1446722570309, domain: tu.duowan.com, sign: 6d20d5592f5de05f4a49b9ef928aea8c,ret: 
id: 1446806384426, domain: tu.duowan.com, sign: 51f0ca92ff1ab12851cc1edf2dd4973b,ret: 
id: 1446968274526, domain: tu.duowan.com, sign: a716f98346ae6f705705f98277ecac9f,ret: 
id: 1447036285949, domain: tu.duowan.com, sign: e95ca75187fb0730cc8b4e8ae32d2f3e,ret: 
id: 1447049841286, domain: tu.duowan.com, sign: 312f85f724c37e96d616db6db67c5605,ret: 
id: 1447148474913, domain: tu.duowan.com, sign: 944e92aff859838fa4a8a1a90c64bdc1,ret: 
id: 1447294993593, domain: tu.duowan.com, sign: 5aaee74af05f7467446e2f1e4b161a83,ret: 
id: 1447337163424, domain: tu.duowan.com, sign: 617e179a47a8dac007a1a1968d048ee0,ret: 
id: 1447344371834, domain: tu.duowan.com, sign: e1ee26674a85bf1b52ce550f06c38db2,ret: 
id: 1447410404791, domain: tu.duowan.com, sign: 04a5d21ed4421f3a06132ad2b2b8de93,ret: 
id: 1447851145381, domain: tu.duowan.com, sign: cc1719369774830fbdbf20a711baece2,ret: 
id: 1447945157933, domain: tu.duowan.com, sign: d32e75dedfa682b29cce035ce08d0d4a,ret: 
id: 1447946242203, domain: tu.duowan.com, sign: 119f81a9219141aa8438657ead5d43e2,ret: 
id: 1447998722872, domain: tu.duowan.com, sign: df4dc5ddc675667c75366e479710ecbc,ret: 
id: 1448026902579, domain: tu.duowan.com, sign: b97155047c8934ec957ef416b2640d22,ret: 
id: 1448028938121, domain: tu.duowan.com, sign: a915c7842617fcb71e5aad918289de2b,ret: 
id: 1448047927525, domain: tu.duowan.com, sign: a9357f96080006c738f9a75953a066e1,ret: 
id: 1448089519157, domain: tu.duowan.com, sign: 296a8e156632529a043553cdae4eb2d7,ret: 
id: 1448256963548, domain: tu.duowan.com, sign: 4dc468613d501f8c766db7765e4cc847,ret: 
id: 1448289343514, domain: tu.duowan.com, sign: f324c8de808e12fbf1a160c66ec25bca,ret: 
id: 1448313241563, domain: tu.duowan.com, sign: 3dd67eab44b56987b94f86be54807ca2,ret: 
id: 1448340655920, domain: tu.duowan.com, sign: c05e028fb8ed1c8504d1f927092b68cd,ret: 
id: 1448414274555, domain: tu.duowan.com, sign: dd8bb9b05c40ee1f34246a047e100196,ret: 
id: 1448421919107, domain: tu.duowan.com, sign: 530ded19b9d8f47e5ea0825222aed1b0,ret: 
id: 1448431957450, domain: tu.duowan.com, sign: 692af85ab88e87f3c49583a5860e1ce8,ret: 
id: 1448474764864, domain: tu.duowan.com, sign: bd862eb59c77d14beff5d214ba81458e,ret: 
id: 1448550977796, domain: tu.duowan.com, sign: 3966769c63947ac296d7f7dd97ed8624,ret: 
id: 1448678486115, domain: tu.duowan.com, sign: 94da70feac21d037cc17dad5f22cfcc5,ret: 
id: 1448770223480, domain: tu.duowan.com, sign: a90261eef59f8f900460d15ac6ab53e7,ret: 
id: 1448877733781, domain: tu.duowan.com, sign: 29590f160700839707c7327daa739718,ret: 
id: 1448978869144, domain: tu.duowan.com, sign: ed680ea50fdf595e42fc35d31c9a30e8,ret: 
id: 1449048845745, domain: tu.duowan.com, sign: 36c0a81090b27b6bdf77bf52f3e1f97c,ret: 
id: 1449101801913, domain: tu.duowan.com, sign: 340c0e92208e3ffb678ca0600b037148,ret: 
id: 1449219291131, domain: tu.duowan.com, sign: dc6df32f5b89cb7aabbcaf89bf5c7f51,ret: 
id: 1449408549682, domain: tu.duowan.com, sign: 6e827ea5c9b93c6390805d3d73119884,ret: 
id: 1449464303403, domain: tu.duowan.com, sign: dd599670b29eadc2427efaf383ace1b5,ret: 
id: 1449464756430, domain: tu.duowan.com, sign: f11de21cb2928d90e2be72c3c664e9ef,ret: 
id: 1449545505292, domain: tu.duowan.com, sign: d9685bc71c616251bd18f26a67d4bd04,ret: 
id: 1449655991145, domain: tu.duowan.com, sign: 13f81d68303ed94ddebf4c2882155223,ret: 
id: 1449799651443, domain: tu.duowan.com, sign: 0b7e1c824a596f7713922944cc326f88,ret: 
id: 1449897604929, domain: tu.duowan.com, sign: 26d71ca8a23b103bfb1f262b5da6d31d,ret: 
id: 1450001398201, domain: tu.duowan.com, sign: 183c47f7ccd22b24514c93ddbf68ae9b,ret: 
id: 1450103605185, domain: tu.duowan.com, sign: 12d936cd96da5d26ce3b143d11253145,ret: 
id: 1450204306872, domain: tu.duowan.com, sign: f036cb4044cf1741beb787be67d58281,ret: 
id: 1450219501229, domain: tu.duowan.com, sign: b083069617a08db5ed8b6e3043989730,ret: 
id: 1450261456219, domain: tu.duowan.com, sign: ebd4b1249dcece8cbb4774c508e29a23,ret: 
id: 1450273881196, domain: tu.duowan.com, sign: 6cdcdb532d1f5abdfa1ed9bd37928e4e,ret: 
id: 1450436316205, domain: tu.duowan.com, sign: 3694793a2a7a46b0d0ffe8a41dacbdb1,ret: 
id: 1450439388738, domain: tu.duowan.com, sign: 74a4a6632f9ae4d4c2ae2e90ee6c960c,ret: 
id: 1450597984306, domain: tu.duowan.com, sign: c7045b25266f2e1e9a0b4034659692d2,ret: 
id: 1450721827648, domain: tu.duowan.com, sign: e783077156e1a5bb62d2befe94a1cc80,ret: 
id: 1450755846883, domain: tu.duowan.com, sign: d94826fe7702a83217a1a7b753fe3491,ret: 
id: 1450772247820, domain: tu.duowan.com, sign: 6caffcd33c08d69acdbbf9fc2b86180a,ret: 
id: 1450854632820, domain: tu.duowan.com, sign: d36c0f5b5200f8a96c06033a6ae9a769,ret: 
id: 1450869970687, domain: tu.duowan.com, sign: 80239a288317b0d9a8502f919327cd29,ret: 
id: 1450879673260, domain: tu.duowan.com, sign: 53b9924663e1aa9f7f9103321f996bdf,ret: 
id: 1450923459432, domain: tu.duowan.com, sign: 64e021558cc66ef78b0b0e5990ecb53a,ret: 
id: 1451040658789, domain: tu.duowan.com, sign: bfdded9beea5a3776b82493069367bdb,ret: 
id: 1451055124351, domain: tu.duowan.com, sign: 94e829a29061702f8bbeed8c949a495b,ret: 
id: 1451362400917, domain: tu.duowan.com, sign: 21958ef3c77d56a5e3933f43dce1d807,ret: 
id: 1451383514473, domain: tu.duowan.com, sign: 992bce4fbd158f9eba367ff28232c0e3,ret: 
id: 1451398544329, domain: tu.duowan.com, sign: b9373bafa58cf17fae1fc2e3b076f6ce,ret: 
id: 1451399681280, domain: tu.duowan.com, sign: d5bd17d10240108693a4b56521a0d21d,ret: 
id: 1451446755507, domain: tu.duowan.com, sign: 33dbdabc05af1f2e4173d3d91d84aea6,ret: 
id: 1451501713398, domain: tu.duowan.com, sign: fd793d0383858149e0c1648c31a9a3d9,ret: 
id: 1451544482892, domain: tu.duowan.com, sign: 16fe08b127251fed0d9a5812a9b5c46f,ret: 
id: 1451853241446, domain: tu.duowan.com, sign: d69c06d386eb6aca3fe8e7c62afd5a40,ret: 
id: 1451896488366, domain: tu.duowan.com, sign: 09e8ab2cabd22bfd2d0f20deedf76e74,ret: 
id: 1451900012864, domain: tu.duowan.com, sign: 2a931e1dda44f101f228e9bcc8a4a9df,ret: 
id: 1451921904953, domain: tu.duowan.com, sign: 19ed604dd81b9e0e34c6ce76e907dc5c,ret: 
id: 1452009239376, domain: tu.duowan.com, sign: 0b5b6229af69a27ac192fa73fc48022b,ret: 
id: 1452046728304, domain: tu.duowan.com, sign: 05a9724b5a072cb856a2008d55ba4ffd,ret: 
id: 1452064808550, domain: tu.duowan.com, sign: 10c9bed64ed2084efd0ff0340821bf21,ret: 
id: 1452086357693, domain: tu.duowan.com, sign: 4e66cf367b100f3c0e6fc5470ca4cf86,ret: 
id: 1452139999715, domain: tu.duowan.com, sign: 1cc50a240af1c02a09fc7dbebcb3e00c,ret: 
id: 1452229304153, domain: tu.duowan.com, sign: fd5aa5240031365b0aba3d30ff66d844,ret: 
id: 1452243231303, domain: tu.duowan.com, sign: 38b3a7a3b5be1bdc67a858210190620b,ret: 
id: 1452276496855, domain: tu.duowan.com, sign: ee0b91ca76f09a284404ec64d00ec343,ret: 
id: 1452342335878, domain: tu.duowan.com, sign: d0d18b9e4198186b3a8f9de0a6cc08a1,ret: 
id: 1452632755585, domain: tu.duowan.com, sign: 610cbe2f8d27983937a35ac798df388a,ret: 
